country,year,gdp_change_%,lu,lp,lp_%,lpc,lpc_%,ls,lsc,lsc_%,lh,lhc,lhc_%,yr_sch,yr_sch_%,yr_sch_pri,yr_sch_pri_%,yr_sch_sec,yr_sch_sec_%,yr_sch_ter,yr_sch_ter_%,pop,pop_%
Mali,2010,17.197000000000003,79.9,8.9,-46.3855421686747,3.7,-42.1875,9.1,3.8,137.49999999999994,2.0,1.3,85.71428571428574,1.62,29.600000000000005,1.04,6.1224489795918435,0.52,116.6666666666667,0.07,75.00000000000003,4581,17.82407407407407
Malta,2000,5.603999999999999,7.5,25.0,-1.5748031496062964,22.5,0.8968609865470878,58.3,30.6,-20.725388601036265,9.3,8.1,20.895522388059696,10.0,6.723585912486674,5.48,7.450980392156881,4.17,4.773869346733672,0.35,20.68965517241379,206,5.102040816326525
Malta,2005,13.361,3.3,22.5,-9.999999999999998,21.3,-5.333333333333334,62.3,14.7,-51.9607843137255,11.9,10.5,29.629629629629626,10.46,4.600000000000004,5.77,5.291970802919699,4.24,1.6786570743405393,0.45,28.57142857142858,217,5.339805825242716
Malta,2010,23.236,3.1,17.0,-24.444444444444446,15.6,-26.7605633802817,65.2,16.1,9.523809523809534,14.7,12.9,22.857142857142865,10.94,4.588910133843194,5.78,0.17331022530331364,4.62,8.962264150943389,0.55,22.222222222222232,226,4.147465437788012
Mauritius,1980,6.478,24.5,53.0,0.1890359168241984,7.9,-23.300970873786408,20.1,15.2,16.923076923076906,2.4,1.0,42.85714285714286,4.63,9.715639810426534,3.18,5.298013245033117,1.38,19.999999999999996,0.07,40.000000000000014,380,15.50151975683891
Mauritius,1985,38.037000000000006,21.3,52.5,-0.9433962264150941,7.1,-10.126582278481022,22.4,17.1,12.500000000000021,3.8,1.7,70.0,5.09,9.935205183585305,3.36,5.660377358490565,1.62,17.391304347826097,0.11,57.14285714285714,428,12.631578947368416
Mauritius,1990,27.353,14.8,49.1,-6.476190476190469,6.4,-9.859154929577452,34.0,26.2,53.216374269005826,2.1,1.0,-41.17647058823529,6.11,20.039292730844792,3.83,13.988095238095255,2.22,37.037037037037045,0.06,-45.45454545454546,487,13.785046728971961
Mauritius,1995,24.246000000000002,11.3,48.2,-1.8329938900203624,9.0,40.625,38.2,25.1,-4.198473282442738,2.3,1.0,0.0,6.53,6.873977086743044,4.15,8.355091383812008,2.31,4.054054054054057,0.07,16.666666666666675,543,11.498973305954818
Mauritius,2000,23.316000000000003,8.4,48.4,0.4149377593360981,10.8,20.000000000000018,40.0,19.4,-22.709163346613558,2.9,1.3,30.000000000000004,6.61,1.2251148545176171,4.35,4.819277108433728,2.18,-5.627705627705626,0.08,14.28571428571428,593,9.208103130755063
Mauritius,2005,20.396,5.6,43.7,-9.710743801652889,10.2,-5.55555555555557,47.0,28.6,47.42268041237114,3.7,1.7,30.76923076923077,7.58,14.674735249621772,4.66,7.126436781609202,2.81,28.899082568807334,0.11,37.5,658,10.96121416526139
Mauritius,2010,19.137999999999998,3.1,37.4,-14.416475972540056,9.0,-11.764705882352933,53.6,41.6,45.45454545454546,5.9,2.7,58.82352941176472,8.82,16.358839050131934,4.96,6.4377682403433445,3.69,31.316725978647675,0.17,54.54545454545456,709,7.750759878419444
Mexico,1980,17.907,32.3,49.3,-5.192307692307696,17.9,9.815950920245387,12.7,5.0,28.205128205128215,5.8,4.3,53.571428571428584,4.11,18.786127167630063,2.74,15.126050420168081,1.17,23.15789473684211,0.2,53.846153846153854,21113,17.837807668694538
Mexico,1985,4.895,25.3,48.9,-0.8113590263691628,19.2,7.2625698324022325,18.7,7.6,52.0,7.1,5.2,20.93023255813955,5.0,21.654501216544997,3.29,20.07299270072991,1.46,24.786324786324787,0.25,25.0,25039,18.595178326149764
Mexico,1990,20.056,19.0,47.8,-2.249488752556239,20.1,4.687500000000022,24.7,10.2,34.210526315789465,8.5,6.0,15.384615384615374,5.84,16.799999999999994,3.79,15.197568389057746,1.76,20.547945205479444,0.29,15.999999999999993,29441,17.580574304085616
Mexico,1995,16.447,14.5,44.2,-7.531380753138062,20.4,1.492537313432818,30.4,13.0,27.450980392156875,10.9,8.2,36.66666666666665,6.74,15.410958904109595,4.24,11.87335092348285,2.12,20.45454545454546,0.38,31.034482758620708,34836,18.324785163547432
Mexico,2000,9.091999999999999,10.2,41.0,-7.239819004524895,20.5,0.4901960784313708,35.7,14.6,12.307692307692308,13.1,10.0,21.95121951219514,7.53,11.72106824925816,4.65,9.669811320754729,2.42,14.1509433962264,0.46,21.052631578947366,41444,18.968882764955787
Mexico,2005,3.6439999999999992,6.6,35.2,-14.146341463414625,19.2,-6.341463414634152,41.7,17.3,18.493150684931514,16.5,12.4,24.0,8.47,12.48339973439576,5.04,8.387096774193537,2.85,17.76859504132231,0.58,26.08695652173911,47856,15.471479586912462
Mexico,2010,15.324,6.1,32.0,-9.090909090909093,18.5,-3.645833333333326,42.7,16.4,-5.202312138728338,19.3,14.1,13.709677419354826,8.84,4.3683589138134415,5.19,2.976190476190488,2.98,4.561403508771922,0.67,15.517241379310365,53577,11.954613841524564
Morocco,1980,14.425999999999998,82.6,8.8,91.30434782608698,4.5,125.0,6.9,3.2,14.285714285714302,1.8,0.4,33.33333333333335,1.3,38.29787234042554,0.76,46.153846153846146,0.49,25.64102564102564,0.04,100.0,6374,22.78944326719321
Morocco,1985,24.861,76.4,12.6,43.181818181818166,7.3,62.22222222222222,7.7,3.8,18.74999999999998,3.2,2.0,400.0,1.8,38.46153846153846,1.05,38.1578947368421,0.65,32.65306122448981,0.1,150.0,7571,18.77941637903986
Morocco,1990,19.165,70.8,15.2,20.63492063492063,9.8,34.24657534246576,9.1,4.7,23.684210526315795,4.9,3.1,55.00000000000001,2.33,29.44444444444445,1.32,25.71428571428571,0.85,30.76923076923077,0.16,59.999999999999986,8898,17.527407211728963
Morocco,1995,13.628,64.2,18.3,20.394736842105267,13.4,36.73469387755102,10.6,5.7,21.27659574468086,6.8,4.4,41.93548387096775,2.96,27.03862660944205,1.67,26.515151515151516,1.07,25.88235294117649,0.22,37.5,10233,15.003371544167221
Morocco,2000,23.58,57.1,21.9,19.67213114754096,17.9,33.582089552238784,12.5,6.9,21.052631578947366,8.4,5.5,25.0,3.62,22.297297297297302,2.04,22.1556886227545,1.3,21.495327102803728,0.28,27.272727272727295,11900,16.2904329131242
Morocco,2005,23.610999999999997,51.5,23.9,9.1324200913242,20.7,15.642458100558665,15.3,8.7,26.08695652173911,9.3,6.1,10.909090909090914,4.18,15.469613259668492,2.35,15.196078431372563,1.52,16.92307692307693,0.31,10.714285714285698,13698,15.109243697478991
Morocco,2010,19.276,47.0,25.8,7.949790794979084,23.2,12.077294685990347,16.9,10.0,14.942528735632198,10.3,6.8,11.475409836065587,4.63,10.765550239234445,2.59,10.212765957446802,1.7,11.842105263157897,0.34,9.677419354838722,15808,15.403708570594254
Mozambique,1980,-19.872,78.2,20.8,-7.964601769911505,9.0,-4.255319148936176,0.9,0.4,0.0,0.0,0.0,,0.83,-5.681818181818188,0.79,-7.058823529411762,0.03,0.0,0.0,,4152,12.94885745375407
Mozambique,1985,28.099999999999998,78.1,20.3,-2.4038461538461564,9.5,5.555555555555558,1.5,0.7,74.99999999999997,0.1,0.1,inf,0.89,7.2289156626506035,0.83,5.063291139240489,0.06,100.0,0.0,,4420,6.454720616570331
Mozambique,1990,18.559,78.9,19.0,-6.403940886699511,9.6,1.0526315789473717,1.9,1.0,42.85714285714286,0.2,0.2,100.0,0.91,2.2471910112359605,0.82,-1.2048192771084376,0.08,33.33333333333335,0.01,inf,4125,-6.674208144796379
Mozambique,1995,46.393,81.2,16.1,-15.263157894736834,8.7,-9.375,2.2,1.2,19.999999999999996,0.4,0.3,49.99999999999998,0.87,-4.395604395604402,0.75,-8.536585365853655,0.1,25.0,0.01,0.0,5163,25.163636363636364
Mozambique,2000,37.353,78.8,18.4,14.285714285714256,10.4,19.54022988505748,2.4,1.3,8.333333333333348,0.4,0.2,-33.33333333333333,0.98,12.643678160919535,0.86,14.666666666666671,0.11,9.999999999999986,0.01,0.0,5880,13.887274840209173
Mozambique,2005,37.706,75.0,21.5,16.84782608695654,12.7,22.115384615384603,3.0,1.7,30.76923076923077,0.5,0.3,49.99999999999998,1.19,21.42857142857142,1.03,19.76744186046513,0.15,36.36363636363635,0.01,0.0,6412,9.047619047619037
Mozambique,2010,35.54,72.8,23.3,8.372093023255811,14.2,11.811023622047244,3.4,2.0,17.647058823529417,0.5,0.3,0.0,1.34,12.605042016806745,1.13,9.708737864077666,0.18,19.999999999999996,0.02,100.0,6974,8.764815970056139
Myanmar,1995,8.432,33.0,52.5,9.375,17.1,14.76510067114094,9.7,5.6,36.585365853658544,4.9,3.2,6.666666666666665,2.92,11.450381679389299,1.97,10.67415730337078,0.79,14.492753623188426,0.16,6.666666666666665,17635,13.86234504132231
Myanmar,2000,63.328,27.3,57.0,8.571428571428562,19.8,15.789473684210531,10.7,6.8,21.42857142857144,5.1,3.4,6.25,3.34,14.383561643835607,2.3,16.75126903553299,0.87,10.126582278481,0.17,6.25,20319,15.21973348454777
Myanmar,2005,51.317,22.2,60.4,5.964912280701751,22.6,14.141414141414144,11.3,7.7,13.235294117647056,6.1,4.0,17.647058823529417,3.79,13.473053892215582,2.62,13.913043478260878,0.97,11.494252873563227,0.2,17.647058823529417,23197,14.164082878094387
Myanmar,2010,33.303,17.4,62.1,2.81456953642385,25.1,11.061946902654874,12.4,9.0,16.883116883116877,8.1,5.3,32.49999999999999,4.37,15.303430079155667,2.94,12.213740458015266,1.16,19.58762886597938,0.27,35.00000000000001,25865,11.501487261283794
Netherlands,1980,3.0789999999999997,1.6,24.0,-24.050632911392412,21.2,-25.08833922261484,62.4,32.4,32.78688524590163,11.9,7.8,32.203389830508456,9.77,7.480748074807475,5.82,0.5181347150259086,3.56,18.666666666666675,0.39,30.000000000000004,6905,7.437373580208506
Netherlands,1985,16.698,1.5,18.6,-22.499999999999996,16.0,-24.52830188679245,64.5,37.0,14.197530864197528,15.4,9.9,26.923076923076938,10.3,5.4247697031729825,5.83,0.1718213058419238,3.97,11.516853932584281,0.51,30.76923076923077,7418,7.429398986241864
Netherlands,1990,12.491,1.4,14.8,-20.430107526881724,12.5,-21.875,65.2,39.5,6.756756756756754,18.6,12.1,22.22222222222221,10.72,4.077669902912628,5.85,0.34305317324183626,4.26,7.304785894206534,0.62,21.568627450980383,7964,7.360474521434357
Netherlands,1995,20.295,1.2,12.3,-16.891891891891888,10.2,-18.400000000000006,64.5,39.4,-0.25316455696202667,22.0,14.3,18.181818181818187,11.02,2.7985074626865503,5.86,0.17094017094019254,4.43,3.9906103286384997,0.73,17.741935483870975,8533,7.1446509291813065
Netherlands,2000,8.885,1.0,10.6,-13.821138211382122,8.9,-12.745098039215675,63.6,42.2,7.106598984771595,24.9,16.3,13.98601398601398,11.38,3.266787658802195,5.89,0.5119453924914641,4.67,5.417607223476306,0.82,12.328767123287676,8945,4.828313606000245
Netherlands,2005,7.7860000000000005,3.2,8.2,-22.64150943396227,7.0,-21.34831460674158,60.6,40.5,-4.028436018957349,28.0,18.5,13.496932515337413,11.41,0.2636203866432263,5.77,-2.037351443123936,4.71,0.8565310492505418,0.93,13.414634146341475,9128,2.0458356623812124
Netherlands,2010,3.157,0.0,7.6,-7.317073170731703,6.5,-7.14285714285714,60.0,40.6,0.24691358024691024,32.4,21.5,16.216216216216207,12.0,5.170902716914982,5.96,3.2928942807625816,4.96,5.307855626326963,1.08,16.129032258064523,9202,0.8106923751095563
New Zealand,1980,13.582,0.9,22.9,36.30952380952379,16.3,42.98245614035088,47.1,26.4,-19.266055045871568,29.1,14.5,35.51401869158879,11.62,-0.42844901456727813,6.38,2.4077046548956593,4.37,-8.768267223382043,0.87,33.84615384615384,1400,4.868913857677892
New Zealand,1985,6.442,0.4,29.2,27.510917030567693,21.3,30.67484662576687,34.4,20.1,-23.863636363636353,36.3,18.1,24.827586206896555,11.66,0.3442340791738552,6.58,3.1347962382445083,3.99,-8.695652173913038,1.09,25.287356321839095,1535,9.642857142857153
New Zealand,1990,10.206999999999999,0.1,34.9,19.52054794520548,26.0,22.065727699530502,22.6,13.8,-31.343283582089555,42.4,21.1,16.574585635359117,11.63,-0.2572898799313883,6.74,2.4316109422492405,3.61,-9.523809523809534,1.27,16.5137614678899,1665,8.469055374592838
New Zealand,1995,16.317999999999998,0.1,33.1,-5.157593123209159,25.5,-1.9230769230769273,25.7,16.6,20.28985507246377,41.0,20.5,-2.8436018957346043,11.72,0.7738607050730817,6.93,2.8189910979228516,3.56,-1.3850415512465353,1.23,-3.149606299212604,1849,11.051051051051042
New Zealand,2000,20.71,0.1,31.7,-4.229607250755296,24.7,-3.1372549019607843,26.2,17.6,6.024096385542177,42.0,20.9,1.9512195121951237,11.81,0.7679180887371961,6.83,-1.4430014430014348,3.72,4.494382022471921,1.26,2.4390243902439046,1980,7.084910762574359
New Zealand,2005,8.053,0.1,29.4,-7.2555205047318605,23.0,-6.882591093117407,26.9,15.5,-11.931818181818187,43.7,21.8,4.306220095693791,11.91,0.8467400508044065,6.74,-1.3177159590043952,3.86,3.7634408602150504,1.31,3.9682539682539764,2084,5.252525252525242
New Zealand,2010,12.136,0.1,31.4,6.802721088435382,24.9,8.260869565217387,28.1,15.6,0.6451612903225712,40.4,20.2,-7.339449541284415,11.57,-2.8547439126784258,6.61,-1.928783382789312,3.75,-2.849740932642486,1.21,-7.633587786259543,2172,4.222648752399238
Nicaragua,1980,12.205,47.0,37.8,2.9972752043596618,9.2,4.545454545454519,8.2,4.1,5.128205128205132,7.0,6.9,27.777777777777768,3.31,12.585034013605444,2.32,7.407407407407396,0.7,22.807017543859654,0.28,27.272727272727295,912,18.134715025906733
Nicaragua,1985,-19.899,43.6,38.3,1.3227513227513255,9.5,3.260869565217406,8.9,4.4,7.317073170731736,9.2,9.1,31.884057971014478,3.77,13.897280966767367,2.52,8.62068965517242,0.89,27.142857142857157,0.37,32.14285714285714,1060,16.228070175438592
Nicaragua,1990,4.714,39.9,37.2,-2.8720626631853596,9.4,-1.0526315789473606,12.9,6.3,43.181818181818166,10.0,9.8,7.692307692307709,4.29,13.793103448275868,2.77,9.92063492063493,1.13,26.966292134831438,0.4,8.108108108108114,1207,13.867924528301877
Nicaragua,1995,26.971,34.7,38.1,2.4193548387096753,9.7,3.1914893617021267,16.9,8.2,30.15873015873014,10.3,10.2,4.081632653061207,4.82,12.35431235431237,3.07,10.83032490974729,1.34,18.584070796460207,0.41,2.499999999999991,1404,16.321458160729073
Nicaragua,2000,15.689,29.3,38.7,1.5748031496062964,10.1,4.123711340206193,21.3,10.2,24.390243902439025,10.7,10.5,2.941176470588247,5.38,11.618257261410768,3.39,10.423452768729646,1.57,17.164179104477604,0.43,4.878048780487809,1637,16.595441595441596
Nicaragua,2005,13.268,23.9,38.9,0.5167958656330685,10.3,1.980198019801982,26.3,12.8,25.490196078431392,11.0,10.8,2.857142857142869,5.89,9.479553903345717,3.71,9.43952802359882,1.74,10.828025477707005,0.43,0.0,1954,19.364691508857668
Nicaragua,2010,26.935000000000002,20.7,37.9,-2.570694087403602,10.2,-0.9708737864077777,29.5,14.7,14.843749999999979,11.8,11.6,7.407407407407396,6.29,6.791171477079794,3.93,5.929919137466322,1.9,9.195402298850563,0.47,9.302325581395344,2365,21.033776867963148
Niger,1980,-13.802,90.8,8.3,-3.48837209302324,3.7,5.714285714285716,0.6,0.3,199.99999999999994,0.3,0.2,100.0,0.47,9.302325581395344,0.41,5.12820512820511,0.05,66.66666666666667,0.01,0.0,1861,15.733830845771134
Niger,1985,21.986,89.9,8.8,6.024096385542177,4.2,13.513513513513509,0.9,0.5,66.66666666666667,0.4,0.3,49.99999999999998,0.56,19.14893617021278,0.47,14.634146341463406,0.08,59.999999999999986,0.01,0.0,2151,15.583019881783988
Niger,1990,2.434,88.2,9.6,9.090909090909083,4.9,16.666666666666675,1.7,0.9,80.0,0.6,0.4,33.33333333333335,0.72,28.57142857142856,0.57,21.276595744680836,0.13,62.5,0.02,100.0,2504,16.41097164109717
Niger,1995,13.834,85.8,11.0,14.583333333333348,5.9,20.408163265306122,2.6,1.4,55.555555555555536,0.7,0.5,25.0,0.92,27.77777777777779,0.7,22.807017543859654,0.19,46.153846153846146,0.02,0.0,2949,17.771565495207664
Niger,2000,13.526,82.6,13.2,19.999999999999996,7.5,27.118644067796605,3.4,1.9,35.71428571428572,0.9,0.6,19.999999999999996,1.16,26.08695652173911,0.88,25.714285714285733,0.25,31.578947368421062,0.03,50.0,3490,18.345201763309603
Niger,2005,26.108,79.5,15.5,17.42424242424243,9.3,24.0,3.9,2.2,15.789473684210531,1.0,0.7,16.666666666666675,1.37,18.10344827586208,1.04,18.181818181818187,0.3,19.999999999999996,0.03,0.0,4140,18.624641833810895
Niger,2010,33.434,77.3,17.2,10.967741935483865,10.6,13.978494623655902,4.3,2.5,13.636363636363624,1.2,0.8,14.285714285714302,1.53,11.678832116788307,1.16,11.538461538461519,0.33,10.000000000000009,0.04,33.33333333333335,4906,18.502415458937204
Norway,1980,16.372999999999998,2.0,54.4,-11.831442463533238,54.3,-11.993517017828214,29.4,17.2,24.63768115942029,14.2,6.3,34.04255319148935,9.22,6.2211981566820285,6.85,0.0,1.95,28.28947368421053,0.41,32.258064516129025,1954,3.167898627243937
Norway,1985,12.131,1.0,38.1,-29.96323529411764,38.1,-29.834254143646397,43.3,26.4,53.48837209302326,17.5,8.2,30.15873015873014,10.27,11.388286334056396,6.93,1.167883211678844,2.82,44.61538461538461,0.52,26.82926829268293,2019,3.3265097236438113
Norway,1990,16.490000000000002,0.1,25.3,-33.59580052493438,25.1,-34.120734908136484,52.6,33.3,26.136363636363626,22.0,11.3,37.8048780487805,11.24,9.444985394352479,6.99,0.8658008658008809,3.59,27.304964539007102,0.67,28.846153846153854,2092,3.6156513125309653
Norway,1995,19.21,0.2,19.1,-24.50592885375493,19.0,-24.302788844621514,56.5,37.3,12.012012012012008,24.2,12.7,12.389380530973447,11.57,2.935943060498225,6.83,-2.288984263233196,4.01,11.6991643454039,0.74,10.447761194029837,2226,6.4053537284894935
Norway,2000,11.724,0.3,14.1,-26.178010471204193,14.0,-26.315789473684216,57.0,38.3,2.680965147453085,28.7,15.3,20.472440944881896,11.94,3.197925669835766,6.69,-2.0497803806734938,4.37,8.977556109725704,0.88,18.918918918918926,2372,6.558849955076362
Norway,2005,6.602,3.2,0.2,-98.58156028368793,0.2,-98.57142857142858,65.0,44.0,14.882506527415163,31.4,16.9,10.457516339869265,12.33,3.266331658291466,6.39,-4.484304932735439,4.97,13.729977116704806,0.97,10.22727272727273,2460,3.7099494097807773
Norway,2010,7.675000000000001,7.0,0.3,49.99999999999998,0.3,49.99999999999998,59.8,40.9,-7.045454545454543,32.9,17.8,5.3254437869822535,11.96,-3.0008110300080992,6.06,-5.164319248826288,4.89,-1.6096579476861161,1.01,4.123711340206193,2501,1.6666666666666607
Panama,1980,17.273,15.9,50.4,-5.97014925373135,24.0,0.4184100418409997,24.6,12.1,15.238095238095228,9.0,5.2,40.54054054054055,6.18,12.773722627737216,4.25,7.052896725440805,1.64,24.24242424242422,0.29,52.63157894736841,678,17.098445595854916
Panama,1985,-5.117,13.1,46.4,-7.936507936507942,23.9,-0.4166666666666763,28.9,15.5,28.099173553719005,11.6,6.9,32.692307692307686,6.94,12.297734627831725,4.54,6.823529411764717,2.03,23.78048780487805,0.37,27.586206896551737,794,17.10914454277286
Panama,1990,34.025,10.1,42.3,-8.836206896551724,23.3,-2.5104602510460206,32.4,18.3,18.06451612903226,15.2,8.8,27.536231884057983,7.74,11.527377521613836,4.82,6.167400881057272,2.43,19.704433497536968,0.48,29.729729729729737,937,18.01007556675063
Panama,1995,26.813000000000002,8.3,38.3,-9.456264775413715,23.3,0.0,35.5,21.0,14.754098360655732,17.9,11.7,32.95454545454544,8.42,8.785529715762275,5.05,4.771784232365128,2.77,13.991769547325106,0.59,22.916666666666675,1113,18.783351120597658
Panama,2000,17.276,6.8,34.4,-10.182767624020883,22.3,-4.29184549356223,36.6,22.5,7.14285714285714,22.3,16.1,37.60683760683763,9.11,8.194774346793343,5.23,3.5643564356435675,3.11,12.274368231046928,0.77,30.508474576271194,1302,16.981132075471695
Panama,2005,38.932,6.2,33.0,-4.069767441860462,23.0,3.139013452914785,37.2,24.3,8.000000000000007,23.6,16.8,4.347826086956519,9.4,3.183315038419332,5.33,1.9120458891013214,3.26,4.8231511254019255,0.81,5.1948051948051965,1479,13.59447004608294
Panama,2010,38.891,5.9,31.2,-5.454545454545457,22.7,-1.30434782608696,36.7,26.1,7.407407407407418,26.2,18.3,8.92857142857142,9.74,3.6170212765957332,5.39,1.1257035647279423,3.45,5.828220858895716,0.89,9.876543209876543,1649,11.494252873563227
Paraguay,1980,19.258,12.0,66.8,-3.4682080924855585,16.6,18.571428571428573,17.5,7.6,28.81355932203389,3.7,2.7,42.105263157894754,4.87,12.993039443155464,3.77,8.333333333333325,0.97,31.081081081081074,0.13,44.444444444444464,1007,25.875000000000004
Paraguay,1985,19.905,9.1,65.7,-1.6467065868263409,20.3,22.289156626506013,19.6,9.2,21.052631578947366,5.6,3.7,37.037037037037024,5.48,12.525667351129366,4.09,8.48806366047745,1.2,23.71134020618557,0.19,46.153846153846146,1209,20.05958291956307
Paraguay,1990,19.56,6.9,63.0,-4.109589041095896,22.6,11.33004926108374,21.9,11.1,20.65217391304348,8.2,4.7,27.027027027027017,6.11,11.496350364963504,4.37,6.8459657701711585,1.48,23.33333333333334,0.26,36.8421052631579,1474,21.91894127377998
Paraguay,1995,11.342,6.6,64.7,2.698412698412711,30.3,34.070796460176986,20.7,12.5,12.612612612612617,8.0,5.1,8.51063829787233,6.31,3.2733224222585733,4.57,4.576659038901609,1.48,0.0,0.26,0.0,1742,18.181818181818187
Paraguay,2000,5.209,6.8,67.6,4.482225656877881,36.5,20.462046204620464,17.2,12.3,-1.5999999999999903,8.3,5.6,9.80392156862746,6.32,0.15847860538829028,4.66,1.969365426695835,1.38,-6.756756756756765,0.28,7.692307692307709,2031,16.590126291618823
Paraguay,2005,18.597,3.6,52.5,-22.337278106508872,26.9,-26.3013698630137,39.4,26.6,116.26016260162602,4.4,2.8,-50.0,7.4,17.08860759493671,5.01,7.510729613733891,2.25,63.04347826086958,0.14,-50.0,2355,15.95273264401773
Paraguay,2010,28.267,3.1,53.5,1.904761904761898,29.7,10.408921933085512,31.9,20.7,-22.180451127819556,11.5,7.1,153.57142857142856,7.74,4.594594594594592,5.1,1.7964071856287456,2.27,0.8888888888888946,0.37,164.28571428571428,2769,17.579617834394902
Peru,1980,7.27,21.5,44.7,-5.296610169491522,17.4,-0.5714285714285783,22.8,11.4,17.525773195876294,11.0,8.9,50.847457627118644,5.48,20.439560439560456,3.41,16.780821917808233,1.67,21.897810218978098,0.4,53.846153846153854,5971,16.348402182385023
Peru,1985,-0.9110000000000014,18.6,41.8,-6.487695749440725,12.3,-29.3103448275862,27.2,14.1,23.684210526315773,12.3,10.0,12.35955056179774,5.98,9.124087591240881,3.64,6.74486803519061,1.89,13.173652694610771,0.45,12.5,6984,16.965332440127277
Peru,1990,14.14,15.4,38.6,-7.655502392344493,9.5,-22.764227642276424,29.5,17.4,23.404255319148938,16.4,13.1,31.000000000000007,6.74,12.70903010033444,3.94,8.241758241758234,2.2,16.40211640211642,0.59,31.11111111111111,8160,16.8384879725086
Peru,1995,17.789,13.9,34.2,-11.398963730569944,7.7,-18.947368421052634,29.4,22.0,26.436781609195403,22.4,17.8,35.87786259541985,7.55,12.01780415430267,4.18,6.091370558375631,2.57,16.8181818181818,0.8,35.593220338983066,9314,14.142156862745093
Peru,2000,17.89,10.2,29.6,-13.450292397660824,12.4,61.03896103896105,32.9,22.9,4.090909090909078,27.3,21.5,20.78651685393258,8.61,14.039735099337737,4.73,13.157894736842124,2.9,12.840466926070038,0.98,22.499999999999986,10615,13.96821988404553
Peru,2005,32.547,7.0,24.5,-17.229729729729737,12.7,2.4193548387096753,33.1,23.6,3.0567685589519833,35.5,27.6,28.37209302325583,9.68,12.427409988385607,5.13,8.456659619450303,3.28,13.103448275862073,1.26,28.57142857142858,12085,13.848327837965147
Peru,2010,29.037,4.4,31.5,28.57142857142858,18.4,44.88188976377951,41.6,35.0,48.30508474576269,22.5,17.4,-36.956521739130444,9.16,-5.371900826446274,5.3,3.3138401559454245,3.06,-6.707317073170726,0.8,-36.5079365079365,13611,12.6272238311957
Philippines,1980,6.742000000000001,11.2,53.8,-6.434782608695655,23.0,4.072398190045234,19.4,10.8,11.340206185567038,15.7,10.1,31.168831168831158,5.51,17.73504273504274,3.34,21.45454545454546,1.65,7.843137254901955,0.52,30.000000000000004,15915,17.871426455339943
Philippines,1985,13.379999999999999,8.1,49.2,-8.550185873605942,22.6,-1.7391304347825987,24.4,13.3,23.148148148148138,18.2,9.9,-1.9801980198019709,6.3,14.337568058076222,3.87,15.8682634730539,1.87,13.333333333333353,0.56,7.692307692307709,18553,16.575557650015703
Philippines,1990,9.575,6.7,46.9,-4.674796747967491,23.1,2.212389380530966,27.2,14.6,9.774436090225546,18.7,8.7,-12.121212121212132,6.66,5.714285714285716,4.19,8.268733850129205,1.92,2.6737967914438387,0.55,-1.7857142857142905,21652,16.703498086562817
Philippines,1995,18.503,6.1,42.3,-9.808102345415781,21.8,-5.627705627705626,29.5,16.0,9.589041095890405,22.1,8.4,-3.44827586206895,7.19,7.957957957957951,4.54,8.353221957040557,2.04,6.25,0.61,10.90909090909089,25264,16.68206170330686
Philippines,2000,22.804,6.0,37.6,-11.111111111111105,20.3,-6.880733944954132,30.2,17.5,9.375,26.2,8.1,-3.571428571428581,7.66,6.536856745479835,4.8,5.726872246696035,2.17,6.372549019607843,0.69,13.114754098360649,29242,15.74572514249526
Philippines,2005,22.569,4.5,33.8,-10.106382978723417,19.1,-5.9113300492610765,35.8,20.6,17.714285714285726,25.8,7.7,-4.93827160493826,8.02,4.699738903394257,5.09,6.0416666666666785,2.26,4.147465437788012,0.67,-2.898550724637672,33808,15.614527050133375
Philippines,2010,31.189,2.8,29.1,-13.905325443786975,17.3,-9.424083769633507,42.7,24.0,16.50485436893203,25.4,7.3,-5.1948051948051965,8.43,5.112219451371569,5.39,5.893909626719052,2.39,5.752212389380551,0.65,-2.985074626865669,38725,14.54389493610979
Poland,1980,-15.612,0.7,53.7,-12.824675324675328,44.7,-3.0368763557483747,39.1,13.6,-54.515050167224075,6.5,4.2,5.000000000000004,8.16,1.8726591760299671,6.64,4.566929133858277,1.31,-10.273972602739722,0.22,9.999999999999986,17233,9.39503586618422
Poland,1985,16.755,0.8,44.9,-16.387337057728125,39.2,-12.304250559284114,47.1,14.2,4.4117647058823595,7.2,4.7,11.904761904761907,8.49,4.044117647058831,6.74,1.506024096385561,1.51,15.267175572519086,0.24,9.090909090909083,18942,9.917019671560379
Poland,1990,-2.617,0.5,36.6,-18.485523385300663,33.8,-13.775510204081643,53.8,51.8,264.7887323943662,8.9,5.8,23.404255319148938,9.75,14.840989399293282,6.99,3.70919881305638,2.47,63.57615894039736,0.29,20.833333333333325,19390,2.3651145602365142
Poland,1995,29.559,1.2,25.7,-29.78142076502732,24.3,-28.10650887573963,62.7,60.5,16.795366795366796,10.4,6.8,17.24137931034482,10.35,6.153846153846154,7.13,2.002861230329045,2.88,16.5991902834008,0.35,20.68965517241379,19477,0.44868488911811166
Poland,2000,15.389,1.0,17.4,-32.29571984435798,17.0,-30.041152263374492,67.7,65.7,8.595041322314056,13.9,9.1,33.823529411764696,10.99,6.1835748792270495,7.31,2.524544179523147,3.22,11.805555555555557,0.46,31.428571428571452,19973,2.5465934178775074
